htid,author,title,year,authgender,period,diff
uiuo.ark:/13960/t9s187v3b,"Besant, Walter,",The world went very well then,1887,m,1851-1900,0.03939262766980156
nyp.33433074946900,"Coates, E.",While they are with us,1879,f,1851-1900,0.03939262766980156
uc2.ark:/13960/t49p2xg2r,Jatakas.,The giant crab,1897,m,1851-1900,0.03939262766980167
uc2.ark:/13960/t2w37mf3t,"MacGregor, Barrington.",King Longbeard,1898,u,1851-1900,0.03939262766980178
nyp.33433074863451,"Warden, Florence,",A lady in black,1895,f,1851-1900,0.03939262766980178
mdp.39015008808993,"Thackeray, William Makepeace,",Works,1883,m,1851-1900,0.03958768618735686
uiuo.ark:/13960/t19k4w526,"Braddon, M. E.",Charlotte's inheritance,1868,f,1851-1900,0.039638933088520845
uiuo.ark:/13960/t0bv84f1h,"Russell, William Clark,","List, ye landsmen!",1893,m,1851-1900,0.039878064563005466
uiuo.ark:/13960/t2s476000,"Mainwaring, Kate.",Is it for ever?,1873,f,1851-1900,0.04018627846345235
uiuo.ark:/13960/t76t1951p,"Russell, William Clark,",The Golden Hope,1887,m,1851-1900,0.040254696635318776
uiuo.ark:/13960/t11n8rd5v,"Tabor, Eliza.",Jeanie's quiet life,1868,f,1851-1900,0.04033602389621671
uiuo.ark:/13960/t6d22fk0m,"McDonnel, Emily Fanny Dorothy Osborn,",Peccavi,1888,f,1851-1900,0.040555418367476004
mdp.39015006995933,"Oliphant,",The Ladies Lindores,1883,f,1851-1900,0.040555418367476004
njp.32101035234093,"Marryat, Florence,",The root of all evil,1880,f,1851-1900,0.04070841714348583
uiuo.ark:/13960/t55d9fv39,"Shew, E. L.",If men were wise,1894,f,1851-1900,0.041078020928228653
mdp.39015011422295,"Edgeworth, Maria,",Belinda,1893,f,1851-1900,0.041078020928228653
uiuo.ark:/13960/t16m3xb98,"Woollam, Wilfred.",All for naught,1890,m,1851-1900,0.041078020928228653
dul1.ark:/13960/t1hh76r0w,"Johnston, William,",Under which king?,1873,m,1851-1900,0.04117834195551595
uiuo.ark:/13960/t2s471w6g,"Gifford, George,",King's baynard,1866,f,1851-1900,0.04156654071327992
mdp.39015031240792,"James, G. P. R.",The Old Dominion,1856,m,1851-1900,0.04156654071327992
uiuo.ark:/13960/t5n87hv4t,"Carey, Rosa Nouchette,",For Lilias,1885,f,1851-1900,0.04156654071327992
uiuo.ark:/13960/t6ww7z58t,"Munster, Wilhelmina Fitzclarence,",Dorinda,1889,f,1851-1900,0.04156654071327992
uc2.ark:/13960/t3st7j03r,"Saxby, Jessie Margaret Edmondston,","Breakers ahead; or, Uncle Jack's stories of great shipwrecks of recent times",1887,f,1851-1900,0.04156654071327992
mdp.39015031288627,"Balestier, Charles Wolcott,",The average woman,1892,m,1851-1900,0.04193500055115762
uiuo.ark:/13960/t9086v15h,"Oliphant,",Carità,1877,f,1851-1900,0.04193500055115762
uiuo.ark:/13960/t25b0r426,"Russell, William Clark,",An ocean tragedy,1890,m,1851-1900,0.04202420661716999
uiuo.ark:/13960/t9w09km39,"Lyle, Max.","Fair oaks, or, The experiences of Arnold Osborne, M.D",1856,m,1851-1900,0.04217040544757933
nyp.33433082306089,"Henty, G. A.",Yarns on the beach,1886,m,1851-1900,0.04257181842124669
uiuo.ark:/13960/t42r4dd8t,"Oliphant,","Lilliesleaf: being a concluding series of Passages in the life of Mrs. Margaret Maitland, of Sunnyside",1855,f,1851-1900,0.04285797420445514
uiuo.ark:/13960/t01z4k65d,"Ferrier, Susan,",Marriage;,1881,f,1851-1900,0.04293593475641577
uiuo.ark:/13960/t3jw90w6h,"Norris, W. E.",No new thing,1883,f,1851-1900,0.0430239125860028
uiuo.ark:/13960/t9j391m3m,"Black, William,",In far Lochaber,1888,m,1851-1900,0.04323878151595539
dul1.ark:/13960/t4pk1061h,,The three chances,1858,u,1851-1900,0.04323878151595539
uiuo.ark:/13960/t6m04st95,"Barrie, J. M.",The little minister,1891,m,1851-1900,0.043238781515955504
njp.32101068970290,"Jocelyn, Robert,",Only a horse dealer,1893,f,1851-1900,0.043238781515955504
mdp.39015063552254,"Gregg, Mary (Kirby)",The discontented children and how they were cured,1880,f,1851-1900,0.043238781515955504
mdp.39015064466165,"Borrow, George Henry,",The Romany rye;,1858,m,1851-1900,0.04346817438948358
mdp.39015004843739,"Yonge, Charlotte M.",Bye-words;,1889,f,1851-1900,0.043559294336468324
uiuo.ark:/13960/t8tb1rk9b,"Tabor, Eliza.",Janita's cross,1864,f,1851-1900,0.043598235146437014
uiuo.ark:/13960/t8cg09c0w,"Pardoe,",The poor relation,1858,f,1851-1900,0.043598235146437236
uiuo.ark:/13960/t15m6tj25,"Praed, Campbell,",Outlaw and lawmaker,1893,f,1851-1900,0.0437705078541335
uiuo.ark:/13960/t89g5zk6m,,Chums,1882,u,1851-1900,0.04393808221525608
uiuo.ark:/13960/t54f24r62,"Davies, Edward William,",Frank Raleigh of Watercombe,1877,m,1851-1900,0.04393808221525619
njp.32101067631653,"Buchanan, Robert Williams,",Foxglove manor,1895,m,1851-1900,0.044011101565384014
uiuo.ark:/13960/t8tb1rt9g,"Price, Eleanor C.",Gerald,1885,f,1851-1900,0.04415453243170653
inu.32000004529188,"Praed, Campbell,","Moloch, a story of sacrifice",1883,f,1851-1900,0.0442598843069697
uiuo.ark:/13960/t4xh07k5c,"Smart, Hawley,",Two kisses,1875,m,1851-1900,0.04425988430696981
uiuo.ark:/13960/t25b0gq8d,"Gaskell, Philip.",A lion among the ladies,1888,m,1851-1900,0.044565041462904964
njp.32101068973104,"Lawrence, George A.",Barren honour,1862,m,1851-1900,0.044565041462904964
uc2.ark:/13960/t0ft8sz44,"Wylde, Henry,",Severed ties,1889,f,1851-1900,0.044565041462905075
uc2.ark:/13960/t3416w007,"Lytton, Edward Bulwer Lytton,",Novels of Sir Edward Bulwer Lytton,1859,m,1851-1900,0.044695657972831926
uiuo.ark:/13960/t89g5xf7w,"Bishop, M. C.",Elizabeth Eden,1878,u,1851-1900,0.04479803307520691
mdp.39015005062834,"Goldsmith, Oliver,",The citizen of the world,1891,m,1851-1900,0.04482333928028848
uc1.b3324470,"Lawrence, George A.","Maurice Dering, or, The quadrilateral",1864,m,1851-1900,0.04513033258783439
uiuo.ark:/13960/t5w676591,"Hardy, Thomas,",The trumpet-major,1880,m,1851-1900,0.0451303325878345
uiuo.ark:/13960/t55d9fc6g,"Riddell, J. H.,",Berna Boyle,1884,f,1851-1900,0.0451303325878345
njp.32101064912023,"Marryat, Frederick,",The novels of Captain Marryat,1895,m,1851-1900,0.0451303325878345
uiuo.ark:/13960/t3hx1w340,"Maxwell,",Eleanor's victory,1863,f,1851-1900,0.045236783513957546
mdp.39015063891371,"Kingsley, Henry,",Number seventeen,1875,m,1851-1900,0.04527498061097812
uiuo.ark:/13960/t80k3075j,"Reid, Mayne,",Gwen Wynn,1877,m,1851-1900,0.04530660616442539
uiuo.ark:/13960/t51g10g6v,"Collins, Charles James,",The man in chains,1864,m,1851-1900,0.04530660616442539
uc2.ark:/13960/t9668bp3s,"Russell, William Clark,",John Holdsworth chief mate,1889,m,1851-1900,0.04542907413904995
uc2.ark:/13960/t1fj2pr3z,"Merriman, Henry Seton,",Prisoners and captives,1891,m,1851-1900,0.04564262766980165
mdp.39015030707296,"Meredith, George,",Lord Ormont and his Aminta,1894,m,1851-1900,0.04564262766980165
uiuo.ark:/13960/t2s476x7g,"Moberly, A.",Lady Valeria,1886,m,1851-1900,0.045881177288122243
uiuo.ark:/13960/t2z32fz8m,"Tabor, Eliza.",Hope Meredith,1874,f,1851-1900,0.04595828423545811
uiuo.ark:/13960/t1kh15x40,"Lever, Charles James,",Sir Brook Fossbrooke,1866,m,1851-1900,0.045958284235458224
mdp.39015063925666,"Reid, Mayne,",The land of fire,1884,m,1851-1900,0.045958284235458224
uc1.b3327616,"Pryce, D. Hugh",Goddesses three,1896,m,1851-1900,0.045958284235458224
uc1.b4593533,,Arab Jack,1870,u,1851-1900,0.04605304042777536
njp.32101068574019,"Thomson, John Cockburn,",Heart or head,1864,m,1851-1900,0.04610904558024942
uiuo.ark:/13960/t5q81z68z,"Norris, W. E.",A victim of good luck;,1894,f,1851-1900,0.04653548481265879
uc1.b3322071,"Fox, S. M.",George,1890,u,1851-1900,0.0465354848126589
uiuo.ark:/13960/t7gq7kp8t,"Henty, G. A.",Dorothy's double,1894,m,1851-1900,0.04665069218593065
uiuo.ark:/13960/t95721n6t,"Reid, Mayne,","Lost Lenore, or, The adventures of a rolling stone",1864,m,1851-1900,0.046713499943944914
nyp.33433082303508,"Friswell, J. Hain",Out and about;,1860,m,1851-1900,0.04673528501245905
njp.32101064382755,"Thomas, W. Moy",When the snow falls,1859,u,1851-1900,0.04673528501245916
uiuo.ark:/13960/t3805sn7d,"Hardy, Thomas,",The mayor of Casterbridge,1886,m,1851-1900,0.04692687424514408
nyp.33433076078942,"Scott, Walter,",The handy volume  Waverly,1877,m,1851-1900,0.047136413520662
njp.32101068178878,"Hatton, Joseph,",A modern Ulysses,1883,m,1851-1900,0.047199936639901297
njp.32101068169422,"Fullerton, Georgiana,",Mrs. Gerald's niece,1869,f,1851-1900,0.04728736451190685
uiuo.ark:/13960/t7tm7j953,"Craik, Dinah Maria Mulock,",Avillion and other tales,1853,f,1851-1900,0.04740128567845958
uc1.b3327551,"Pemberton, Max,",Kronstadt;,1898,m,1851-1900,0.04756672533434503
njp.32101065853317,"Reid, Mayne,",The queen of the lakes,1880,m,1851-1900,0.047755616993645056
njp.32101064912031,"Marks, Mary A. M.",Thorough,1894,f,1851-1900,0.047808469253959984
mdp.39015070494433,"Richardson, Samuel,",The works of Samuel Richardson,1883,m,1851-1900,0.04792921303565523
uiuo.ark:/13960/t8gf1fc0h,"Russell, William Clark,",An ocean tragedy,1890,m,1851-1900,0.04792921303565534
uiuo.ark:/13960/t9k362n9j,"Burrard, W. Dutton",A great platonic friendship,1887,u,1851-1900,0.048216157081566235
njp.32101066714179,"Boldrewood, Rolf,",Nevermore,1892,m,1851-1900,0.048216157081566346
nyp.33433074853130,"Hope, Anthony,",The king's mirror;,1899,m,1851-1900,0.048216157081566346
inu.30000054085273,"Malet, Lucas,",Mrs. Lorimer,1882,f,1851-1900,0.04821615708156646
nyp.33433074902119,,"The Miz Maze; or, The Winkworth puzzle",1883,f,1851-1900,0.0484315292716323
uiuo.ark:/13960/t9k36d19m,"St. Aubyn, Alan.",To his own master,1893,f,1851-1900,0.04848353676071071
nyp.33433069253114,"Bengough, Julia M.","Gladys; or, The story ov Penbirth",1884,f,1851-1900,0.04848353676071071
uiuo.ark:/13960/t6tx3pv19,"Eiloart,",Meg,1868,f,1851-1900,0.04873328701046098
uiuo.ark:/13960/t7tm7kd9s,"Dillwyn, E. A.",Jill,1884,f,1851-1900,0.048812917524874044
uiuo.ark:/13960/t4pk12132,,True to the life,1868,u,1851-1900,0.048967095754907985
uiuo.ark:/13960/t7gq7k57m,"Winter, John Strange,",The soul of the bishop,1893,m,1851-1900,0.048967095754907985
njp.32101067645539,"Griffiths, Arthur,",A son of Mars,1880,m,1851-1900,0.04939262766980168
uiuo.ark:/13960/t19k4r620,"Hardy, Iza Duffus.",A hero's work,1868,f,1851-1900,0.04939262766980179
uiuo.ark:/13960/t8x92ss1j,"Payn, James,",Fallen fortunes,1876,m,1851-1900,0.04952334662405011
mdp.39015039777936,"Ouida,",Puck,1877,f,1851-1900,0.049886454830295524
uiuo.ark:/13960/t8qc0p34v,, That little Frenchman,1874,u,1851-1900,0.05010691338408735
uiuo.ark:/13960/t00z7rz93,"Mallock, W. H.",A romance of the nineteenth century,1881,m,1851-1900,0.05010691338408735
njp.32101066457043,"Cobbold, Richard.",Courtland,1852,m,1851-1900,0.05010691338408746
uiuo.ark:/13960/t72v2t052,"Armstrong, F. C.",The pirates of  The Foam,1863,m,1851-1900,0.0501855792116519
inu.32000006997615,"Ritchie, Anne Thackeray,",Old Kensington,1873,f,1851-1900,0.050326288603462555
uiuo.ark:/13960/t4qj8424f,"Gissing, George,",A life's morning,1888,m,1851-1900,0.05040957682234404
uc1.b3579175,"Le Fanu, Joseph Sheridan,",The Wyvern mystery,1869,m,1851-1900,0.05068295025044689
mdp.39015059408214,"James, G. P. R.",Pequinillo,1852,m,1851-1900,0.050809950504447254
uiuo.ark:/13960/t2c82w79h,"Lee, Holme,",Kathie Brande,1856,f,1851-1900,0.05115733355215468
uiuo.ark:/13960/t8df7dm1c,"Wilkie, William Patrick.","Dina; or, Familiar faces",1865,m,1851-1900,0.051730290007463875
uc2.ark:/13960/t3hx1bm1n,"Mackay, Charles,",Luck;,1881,m,1851-1900,0.051763761690420296
uc2.ark:/13960/t3pv6bz88,"Johnstone, David Lawson.",In the land of the golden plume,1894,m,1851-1900,0.05183988505376791
uiuo.ark:/13960/t2988h60t,"Bell, Emily Ernst.",A first appearance,1872,f,1851-1900,0.05189262766980163
uiuo.ark:/13960/t7jq1mh4d,"Solly, Henry,",Lady Stella and her lover,1888,m,1851-1900,0.052114521160925964
uiuo.ark:/13960/t9g459825,"McCarthy, Justin,",The riddle ring,1896,m,1851-1900,0.052313975984408456
mdp.39015005084408,"Lytton, Edward Bulwer Lytton,",[Novels],1890,m,1851-1900,0.05247506494578735
uiuo.ark:/13960/t7hq4gp4t,"Braddon, M. E.",Asphodel,1881,f,1851-1900,0.052605062902962185
uc1.b3578478,"Doyle, Arthur Conan,",The sign of four,1890,m,1851-1900,0.05265793379225059
uiuo.ark:/13960/t2d79x585,"Payn, James,",The burnt million,1890,m,1851-1900,0.0527092105843745
njp.32101068971462,"Kernahan, Coulson,",The house of Rimmon,1885,f,1851-1900,0.052854166131340086
mdp.39015005912830,"Barlow, Jane,",A creel of Irish stories,1897,f,1851-1900,0.052899736674540954
mdp.39015065780895,"Marryat, Frederick,",The novels of Captain Marryat,1896,m,1851-1900,0.05292203943450757
uc1.b3322726,"Alcock, Deborah,",By far Euphrates,1897,f,1851-1900,0.053069757714644616
nyp.33433076078918,"Scott, Walter,",The handy volume  Waverly,1877,m,1851-1900,0.053590158533999066
uc2.ark:/13960/t06w9cb40,"Newbolt, Henry John,",Taken from the enemy,1892,m,1851-1900,0.05379940733081867
uc2.ark:/13960/t5bc3wz6d,"Lever, Charles James,",[Charles Lever's novels,1872,m,1851-1900,0.05392936888385913
njp.32101059100139,"Oliphant,",The perpetual curate,1864,f,1851-1900,0.05402677401126499
dul1.ark:/13960/t7gq7nw7v,"Macquoid, Katharine S.",A faithful lover,1882,f,1851-1900,0.0540267740112651
uiuo.ark:/13960/t1cj8p93s,"Burke, Ulick Ralph,",Beating the air,1879,m,1851-1900,0.054197096943544576
uiuo.ark:/13960/t1hh7524f,,Rose Aylmer's home,1865,u,1851-1900,0.054392627669801685
njp.32101068176278,"Cartwright, Robert,",Ambrose the sculptor,1854,f,1851-1900,0.05605929433646817
uiuo.ark:/13960/t7jq1mf9x,"Payn, James,",A prince of the blood;,1888,m,1851-1900,0.05605929433646817
uiuo.ark:/13960/t41r7gf9d,"Curwen, Henry,",Lady Bluebeard,1888,m,1851-1900,0.05605929433646817
uiuo.ark:/13960/t3qv44b0d,"Mallock, W. H.",A romance of the nineteenth century,1881,m,1851-1900,0.05605929433646817
mdp.39015063928157,"[Hawker, Mary Elizabeth]",Cecilia de Noël,1891,f,1851-1900,0.05605929433646828
uiuo.ark:/13960/t71v63g4c,"Oliphant,",The prodigals and their inheritance,1894,f,1851-1900,0.05605929433646828
uc1.b3321971,"Coleman, John,",The rival queens,1887,m,1851-1900,0.05605929433646828
mdp.39015031241857,"Jefferies, Richard,",The dewy morn,1884,m,1851-1900,0.05605929433646828
uiuo.ark:/13960/t7pn9ft9c,"Duff, Henrietta A.",Honor Carmichael,1880,f,1851-1900,0.05605929433646828
uiuo.ark:/13960/t77s87h7v,"Maxwell,",Eleanor's victory,1863,f,1851-1900,0.05605929433646828
njp.32101068598257,"Ford, Ford Madox,",The feather,1892,m,1851-1900,0.05605929433646828
uiuo.ark:/13960/t7vm4j15p,"Byron, Henry J.",Paid in full,1865,m,1851-1900,0.05605929433646839
uc2.ark:/13960/t3nv9pk89,"Merriman, Henry Seton,",Suspense,1890,m,1851-1900,0.05605929433646839
nyp.33433074940663,"Blake, Cecilia.",Cecile Raye: an autobiography,1868,f,1851-1900,0.05605929433646839
njp.32101065704403,"Reade, John Edmund,",The light of other days,1858,m,1851-1900,0.05605929433646839
nyp.33433075904908,"Reade, Charles,",Singleheart and Doubleface;,1884,m,1851-1900,0.05605929433646839
uiuo.ark:/13960/t9z03qb5p,"Marryat, Florence,",The risen dead,1891,f,1851-1900,0.05605929433646839
uiuo.ark:/13960/t2q538k90,"Yates, Edmund Hodgson,",Land at last,1866,m,1851-1900,0.05605929433646839
nyp.33433075727374,"Fitzgerald, Percy Hetherington,",Never forgotten,1865,m,1851-1900,0.05605929433646839
uiuo.ark:/13960/t4bp0m05r,"MacDonald, George,",The seaboard parish,1868,m,1851-1900,0.05605929433646839
uc2.ark:/13960/t05x27j4d,"Watson, Henry Breneton Marriott,",The heart of Miranda,1898,m,1851-1900,0.05605929433646839
uiuo.ark:/13960/t9474r030,,The Curate of Sadbrooke,1865,u,1851-1900,0.05605929433646839
nyp.33433075728547,"Fletcher, J. S.",The making of Matthias,1898,m,1851-1900,0.05605929433646839
uiuo.ark:/13960/t03x8kq7w,"Broughton, Rhoda,"," Good-bye, Sweetheart!",1872,f,1851-1900,0.05605929433646839
uiuo.ark:/13960/t3qv3sw8x,"Grey, Oliver.",A virgin widow,1886,m,1851-1900,0.05605929433646839
uiuo.ark:/13960/t55d96b1q,"Garvice, Charles,",Maurice Durant,1875,m,1851-1900,0.05605929433646839
uiuo.ark:/13960/t49p3nb8x,"Philips, F. C.",The dean and his daughter,1887,m,1851-1900,0.05605929433646839
uiuo.ark:/13960/t2z325q3r,"Dixie, Florence,",Redeemed in blood,1889,f,1851-1900,0.05605929433646839
uiuo.ark:/13960/t2j683d9c,"Taylor, Meadows,",Ralph Darnell,1865,m,1851-1900,0.05694581915916341
uiuo.ark:/13960/t7qn6qt3z,"Braddon, M. E.",Mount Royal,1882,f,1851-1900,0.05753422059015567
uiuo.ark:/13960/t46q2jr1q,"McCarthy, Justin.",Red diamonds,1893,m,1851-1900,0.05757444585161986
uiuo.ark:/13960/t6xw4xn3f,"Lever, Charles James,",Tony Butler,1865,m,1851-1900,0.05757444585161986
uiuo.ark:/13960/t57d3jg3z,"Westall, William,",Trust-money,1892,m,1851-1900,0.05759539264676028
mdp.39015047778520,"Winter, John Strange,",A blameless woman,1895,m,1851-1900,0.05804934408771212
mdp.39015008808803,"Thackeray, William Makepeace,",Works,1883,m,1851-1900,0.05806009465659634
uiuo.ark:/13960/t2x35dt68,"Sherard, Robert Harborough,",A bartered honour,1883,m,1851-1900,0.058085636788342665
uc2.ark:/13960/t8sb42q86,"Baring-Gould, S.",Eve;,1894,m,1851-1900,0.058142627669801716
njp.32101075689008,"Defoe, Daniel,",Romances and narratives,1899,m,1851-1900,0.058162343758129786
uc2.ark:/13960/t07w68j53,"Fisher, William,",Ralph Rutherford,1851,m,1851-1900,0.058182436586999176
uiuo.ark:/13960/t5w675616,"Collins, Wilkie,",The Queen of Hearts,1859,m,1851-1900,0.05826679985523209
uc1.b3324325,"Ouida,",Guilderoy,1889,f,1851-1900,0.05831154658872051
uiuo.ark:/13960/t50g4bb9g,"Yonge, Charlotte M.",The two sides of the shield,1885,f,1851-1900,0.058565560000628736
uc2.ark:/13960/t3708422b,"Yonge, Charlotte M.",My young Alcides,1875,f,1851-1900,0.05895784506110591
uiuo.ark:/13960/t8ff4942h,"Maberly,",Display,1855,f,1851-1900,0.05911739831200358
nc01.ark:/13960/t8z89qp4f,"McLeod, Isabella.",Westfield,1866,f,1851-1900,0.05911739831200358
njp.32101069165981,"Grant, James,",The Ross-Shire buffs,1877,m,1851-1900,0.059233897511071554
uc2.ark:/13960/t55d8q90m,"Crichton, Madeline.",Like a sister,1893,f,1851-1900,0.059495720453306866
uiuo.ark:/13960/t3jw8p60j,"Coleridge, Christabel R.",An English squire,1881,f,1851-1900,0.059495720453306866
uiuo.ark:/13960/t1wd47c13,"Elliot, Frances,",The ill-tempered cousin,1885,f,1851-1900,0.059495720453306866
uiuo.ark:/13960/t9m33bd0j,,"Life's masquerade, a novel",1867,u,1851-1900,0.05960539362724848
uiuo.ark:/13960/t8rb7b28t,"Black, William,",Kilmeny,1870,m,1851-1900,0.05960539362724848
uiuo.ark:/13960/t1gj05742,"Webber, Bryon.",Pigskin and willow,1879,m,1851-1900,0.05972229799947204
uiuo.ark:/13960/t4xh0000f,"Fitzgerald, Percy Hetherington,",The second Mrs. Tillotson,1866,m,1851-1900,0.059847173124347064
uiuo.ark:/13960/t0ns1cz03,"Sinnett, A. P.",United,1886,m,1851-1900,0.06012433498687486
uiuo.ark:/13960/t4wh36k87,,The second wife,1857,u,1851-1900,0.06012433498687486
mdp.39015063959723,"Weatherly, F. E.",Oxford days;,1879,m,1851-1900,0.06027870361916876
uiuo.ark:/13960/t7pn9fq53,"Daniel,",Tried in the fire. A tale,1860,f,1851-1900,0.06027870361916876
uiuo.ark:/13960/t6155765c,"Norris, W. E.",Billy Bellew,1895,f,1851-1900,0.060445259248749106
uc1.b3123807,"Wynne, Catherine Simpson.",A horrid girl,1876,f,1851-1900,0.060625504382130324
njp.32101068169406,"Fullerton, Georgiana,",Mrs. Gerald's niece,1869,f,1851-1900,0.060625504382130435
uiuo.ark:/13960/t3st7v616,"Armitt, Annie.",The garden at Monkholme,1878,f,1851-1900,0.060821199098373135
uiuo.ark:/13960/t63495946,"Soltera, Maria.",The fat of the land,1888,f,1851-1900,0.060821199098373135
uc1.b3325344,"Fraser-Tytler, M. E.",Transplanted,1883,f,1851-1900,0.060821199098373135
uiuo.ark:/13960/t0cv53g26,"Lee, Holme,",Annis Warleigh's fortunes,1863,f,1851-1900,0.060925474385130185
uiuo.ark:/13960/t5s75w58g,"Kettle, Rosa Mackenzie,",The earl's cedars,1860,f,1851-1900,0.060925474385130185
uiuo.ark:/13960/t5j96rh9p,"Lever, Charles James,",Sir Brook Fossbrooke,1866,m,1851-1900,0.060961255120781876
nyp.33433074797675,"Fleming, George,",Little stories about women,1897,f,1851-1900,0.06114835286064135
uc1.b3321961,"Broughton, Rhoda,",Cometh up as a flower,1867,f,1851-1900,0.06126762766980154
nyp.33433034410054,"Carey, Rosa Nouchette,",Nellie's memories;,1880,f,1851-1900,0.06131691789062188
uiuo.ark:/13960/t9w09bq3r,"Caddell, Cecilia Mary,",Home & the homeless,1858,f,1851-1900,0.061523775210785336
uiuo.ark:/13960/t77s8bf95,"Smith, Constance.",The repentance of Paul Wentworth,1889,f,1851-1900,0.061661535232826914
uiuo.ark:/13960/t52f8cg9g,"Sturgis, Julian,",John Maidment,1885,m,1851-1900,0.062038367580115494
uiuo.ark:/13960/t4vh64163,"Warden, Florence,",A prince of darkness,1885,f,1851-1900,0.06211990039707449
