htid,author,title,year,authgender,female_category,gb_greater_london_intensity
uiuo.ark:/13960/t6tx3q24v,"Fraser, James Baillie,",The highland smugglers,1832,m,mixed,15.644718864402009
mdp.39015079203082,"Hinchcliffe, Sally.",Out of a clear sky / | $c: Sally Hinchcliffe.,2008,f,,15.641293013555789
mdp.39015000676653,"Silkin, Jon.",The peaceable kingdom.,1954,m,high_male,15.63966218329684
uc1.32106012885155,"North, Sam",By desire / | $c: Sam North,1996,m,mixed,15.629662257207404
uc1.b3321272,"Bury, Charlotte Campbell,",The divorced,1837,f,high_female,15.62430248649614
mdp.39015012184530,"Fitzgerald, Penelope.",Innocence / | $c: Penelope Fitzgerald.,1986,f,mixed,15.616633946100304
mdp.39015012304641,"Balchin, Nigel,",Sundry creditors.,1953,m,,15.613443997041664
nyp.33433082353909,"Kingston, William Henry Giles,",The Gilpins and their fortunes;,1865,m,high_male,15.613208774623333
uc1.b4104233,"Trollope, Anthony,",Harry Heathcote of Gangoil,1874,m,,15.609257708844773
uc1.$b252072,"Green, John.","Reunion, | $c: by John Green.",1966,m,,15.603500858192549
mdp.39015062110344,"Follett, Ken.",On wings of eagles / | $c: by Ken Follett.,1983,m,high_male,15.599494130690331
mdp.39015080834446,"Packer, Mez.",Among thieves / | $c: Mez Packer.,2009,u,,15.597649954073589
uc2.ark:/13960/t5db8320h,"Weyman, Stanley John,",The castle inn,1898,f,,15.597195340692377
mdp.39015016434741,"Green, John.","Reunion, | $c: by John Green.",1966,m,,15.594431370325214
mdp.39015001677288,"Mitchell, Carleton,",Beyond horizons : | sea adventure in the age of discovery / | $c: by Carleton Mitchell.,1953,m,high_male,15.588607478863684
mdp.39015061326719,"Cross, Victoria.",Anna Lombard / | $c: by Victoria Cross ; edited by Gail Cunningham.,2003,f,high_female,15.582796592561811
wu.89080350002,"Enquist, Anna.",The secret / | $c: Anna Enquist ; translated by Jeannette K. Ringold.,2000,f,high_female,15.581840073659606
uc1.31158010777703,"Grant, John,",Legends of the braes o' Mar,1910,m,high_male,15.581619355204262
uiuo.ark:/13960/t62528d7m,"Taylor, Ida A.",Allegiance,1886,f,mixed,15.57389814670612
mdp.39015066998314,"Wade, Aubrey.","The war of the guns; | western front, 1917 & 1918, | $c: by Aubrey Wade; with an introduction by Edmund Blunden; illustrated from photographs.",1936,m,high_male,15.567702207154223
uc2.ark:/13960/t23b5z64t,"Lytton, Edward Bulwer Lytton,",Novels of Sir Edward Bulwer Lytton,1859,m,mixed,15.555002488800396
mdp.39015053757459,"King, Francis Henry,","The firewalkers : | a memoir, Frank Cauldwell [pseud.].",1956,m,high_male,15.553550875664914
mdp.39015020080571,"(Colin Metcalfe), Enriquez, C. M.",Khyberie in Burma : | the adventures of a mountain pony / | $c: by C. M. Enriquez ; with twenty-two illustrations by K. F. Barker.,1939,u,,15.553006590586543
mdp.39015030847076,"Harte, Bret,","Wan Lee, the Pagan",1876,m,,15.552462343600553
uc2.ark:/13960/t6j09xg27,"Stables, Gordon,",On to the rescue,1894,m,,15.550250176083717
uc1.$b684806,"Bates, H. E. (Herbert Ernest),",The wild cherry tree | $c: [by] H. E. Bates.,1968,m,,15.549923027881013
mdp.39015063608353,"Opie, Amelia Alderson,",Simple tales,1806,f,,15.549681231534754
uc1.b3326152,"Moore, George,",A mere accident,1887,m,mixed,15.549461423199798
uc1.b3321857,"Disraeli, Benjamin,",Venetia,1837,m,,15.548714121342163
uiuo.ark:/13960/t70v92449,"Oliphant,",Mrs. Arthur,1877,f,high_female,15.541772044590758
njp.32101063870081,"Marshall, Emma,","Under Salisbury spire, in the days of George Herbert;",1894,f,mixed,15.541072139714238
uc1.$b243647,"Mordaunt, Elinor,","Traveller's pack, | $c: by Elinor Mordaunt.",1934,f,,15.53627331412014
mdp.39015002206608,"De Sélincourt, Aubrey,",The book of the sea.,1961,m,high_male,15.534038036201707
mdp.39015030376605,"Linton, E. Lynn",The autobiography of Christoper Kirkland,1885,f,,15.532774153463809
uiuo.ark:/13960/t0ns1cp9v,"Schlötel, A. E.",Who is Vera?,1888,f,mixed,15.52975890049307
mdp.39015056208153,"Josipovici, Gabriel,",Goldberg : | variations / | $c: Gabriel Josipovici.,2002,m,,15.528352183027511
uc2.ark:/13960/t0tq5tc83,"Benson, Margaret,",The court of the king,1913,f,high_male,15.527950310559008
uiuo.ark:/13960/t8rb7n92s,"Payn, James,",The burnt million,1890,m,,15.52553951249806
umn.319510020793826,"Evans, Margiad,",The old and the young / | $c: by Margiad Evans [pseud.] ; With decorations by the author.,1948,u,high_female,15.519423154979348
uiuo.ark:/13960/t81k00j7q,"Payn, James,",Fallen fortunes,1876,m,,15.516341528782814
uc1.b3073044,"Phillpotts, Eden,",Widecombe edition of Eden Phillpotts's Dartmoor novels in twenty volumes / | $c: by Eden Phillpotts ; with an introd. by Arnold Bennett.,1927,m,,15.50783601831749
mdp.39015080847554,"Oyeyemi, Helen.",White is for witching / | $c: Helen Oyeyemi.,2009,f,high_female,15.505355311180551
mdp.39015064564647,"Woodrooffe, Anne Cox,",Shades of character,1844,f,high_female,15.5039618159569
mdp.39015062111607,"Haining, Peter.",The gentlewomen of evil: | an anthology of rare supernatural stories from the pens of Victorian ladies.,1967,m,,15.50267421130145
uiuo.ark:/13960/t75t47v24,"Rhys, J.","The modern pedagogue, or, Rustic reminiscences",1868,u,,15.499230204899824
uc1.32106011549448,"Oz, Amos,",Don't call it night / | $c: Amos Oz ; translated from the Hebrew by Nicholas de Lange,1995,m,mixed,15.496114051399417
mdp.39015062086981,,A Century of short stories / | $c: collected and introduced by Aidan Higgins.,1977,u,mixed,15.483160629189772
inu.39000004505157,"Dark, Eleanor,",No barrier / | $c: by Eleanor Dark.,1954,f,mixed,15.481836990330889
uc1.$b111149,,Atlantic anthology / | $c: edited by Nicholas Moore and Douglas Newton.,1945,u,mixed,15.47748026621266
mdp.39015032715149,"Francis, Dick.",Wild horses / | $c: Dick Francis.,1994,m,,15.472823704365917
uc1.b3593266,"Sagan, Françoise,",Silken eyes / | $c: Francoise Sagan [i.e. F. Quoirez] ; translated from the French by Joanna Kilmartin.,1977,u,mixed,15.472690700912889
uiuo.ark:/13960/t7cr6fx3x,"Siddons, Henry,","The maid, wife, and widow",1806,m,mixed,15.470980860186534
mdp.39015014134723,"Newby, P. H. (Percy Howard),",Ten miles from anywhere | & other stories.,1958,m,,15.467351989339427
uc1.$b87214,"Dark, Eleanor,",No barrier.,1953,f,mixed,15.466961632561237
mdp.39015063556255,"Opie, Amelia Alderson,",New tales,1818,f,,15.466947133974696
nyp.33433075762405,"Ellis, A. B.",South African sketches,1887,u,mixed,15.466309223075733
njp.32101075688893,"Defoe, Daniel,",Romances and narratives,1899,m,high_male,15.464842227679592
uc1.$b19518,"McKinley, R.","Contraband, | $c: by R. McKinley & E. Rodwell; with eight illustrations from photographs.",1933,u,high_male,15.464224112294058
mdp.39015005622959,"Lauder, Thomas Dick,",Legendary tales of the Highlands,1841,m,high_male,15.461164366232817
mdp.39015000613508,"Bramah, Ernest,",The mirror of Kong Ho,1905,m,high_male,15.453827397918884
mdp.39015028779349,"Callaghan, Mary Rose.",Confessions of a prodigal daughter / | $c: Mary Rose Callaghan.,1985,f,high_female,15.44878727019929
mdp.39015029540161,"Thomas, Gwyn,",Meadow Prospect revisited / | $c: Gwyn Thomas ; edited by Michael Parnell.,1992,m,high_male,15.444185815618486
uc1.$b243507,"O'Connor, Patrick Fitzgerald.","Not in my house, | a novel.",1951,m,,15.439961708894964
uiuo.ark:/13960/t4sj2299h,"Kingsley, Charles,",Hereward the Wake,1866,m,,15.43061047352686
mdp.39015063975380,"Yonge, Charlotte M.",Beechcroft at Rockstone,1888,f,high_female,15.424957581366652
uc1.b3325616,"Marsh-Caldwell, Anne,",Aubrey,1854,f,high_female,15.419768142759017
uc1.b3322649,"Burdett, C. D.,",English fashionables abroad,1827,f,high_female,15.41890357578391
uc1.$b119562,"Duncan, Jane,",My friends the hungry generation.,1968,f,,15.418714464681509
inu.30000116457742,"Doré, Annabel.",The great north road / | $c: Annabel Doré.,2007,f,,15.418536164176572
uiuo.ark:/13960/t83j43q9z,"Oliphant,",Within the precincts,1879,f,high_female,15.416634548678024
uc1.$b236286,"Clapham, Walter.",Night by my witness : | a novel / | $c: by Walter Clapham.,1952,m,high_male,15.41628503804195
inu.30000066054184,"Praed, Campbell,",The head station;,1885,f,,15.412730915736397
uiuo.ark:/13960/t7gq7753j,"Clutton-Brock, Ellen.",Marjory,1880,f,high_female,15.407407407407408
inu.32000005556503,"Peis, Günter,",The man who started the war.,1960,u,high_male,15.406677016793278
mdp.39015030038767,"Cost, March,","Rachel; | an interpretation, | $c: by March Cost [pseud.]",1947,m,mixed,15.402624607233074
uc1.32106005244287,"Farrell, M. J.,",Good behaviour / | $c: Molly Keane.,1981,u,mixed,15.399936346929769
uc1.$b120419,"Middleton, Stanley,",Two's company.,1963,m,,15.392903871315324
uiuo.ark:/13960/t4fn1v66s,"James, G. P. R.",The fate,1851,m,mixed,15.388824293823951
uiuo.ark:/13960/t1ng57g58,,Out of the meshes,1868,u,,15.383195397347937
nyp.33433067303796,"Mills, John,",The English fireside,1844,m,,15.380792939032904
uiuo.ark:/13960/t6pz5tk74,"Roberts,",Delmore,1806,f,mixed,15.372317530590912
mdp.39015003347062,"Feinstein, Elaine.",The ecstacy of Dr. Miriam Garner / | $c: Elaine Feinstein.,1976,f,,15.371017945663452
uiuo.ark:/13960/t4jm2vk37,"Peart, Emily.",Maude Maynard,1876,f,mixed,15.37042729787888
mdp.39015005498665,"Cooper, William,",Scenes from provincial life | $c: [by] William cooper [pseud.],1961,m,high_male,15.369246138476909
uiuo.ark:/13960/t0ks72r67,"Glemham, Henry.",George Hern,1878,m,mixed,15.367635759091351
mdp.39015010822388,,The Tristan legend : | texts from Northern and Eastern Europe in modern English translation / | $c: edited by Joyce Hill.,1977,u,mixed,15.35818159129959
mdp.39015034308935,"Fane, Olivia,",Landing on clouds / | $c: Olivia Fane.,1994,f,,15.348251834116097
mdp.39015004266097,"Manning, Olivia.",Friends and heroes / | $c: Olivia Manning.,1965,f,,15.347145764521404
uc1.$b684887,"Maclaren, Ian,",Kate Carnegie and those ministers,1896,m,mixed,15.347115645030245
uiuo.ark:/13960/t19k4qp4t,"Grant, Louisa Keir.",Charles Stanley,1854,f,high_female,15.345661014348194
uc2.ark:/13960/t2z31q14h,"Brunner, Ethel Houston.",Celia once again,1919,f,,15.344483658124906
uc1.b4562676,,The Tristan legend : | texts from Northern and Eastern Europe in modern English translation / | $c: edited by Joyce Hill.,1977,u,,15.34286508826942
uc1.$b120278,"Avery, E. (Elizabeth)",Sister Bollard.,1963,f,high_female,15.339305436249846
njp.32101064911918,"Marryat, Frederick,",The novels of Captain Marryat,1895,m,,15.336309115417832
uiuo.ark:/13960/t0sq9gh41,"Maunsell, Thomasine.",Legends of the Jacobite wars,1873,f,mixed,15.331414067424152
nyp.33433074868955,"Hyatt, Stanley Portal,",The end of the road,1909,m,mixed,15.328753868115234
uc1.b4973454,"Barley, Nigel,",The coast / | $c: Nigel Barley.,1990,m,mixed,15.322254878745246
mdp.39015063558335,"Oliphant,",The railway man and his children,1891,f,,15.321516122949271
uc2.ark:/13960/t6sx65p3n,"Marsh, John B.,",The life and adventures of Robin Hood,1865,m,high_male,15.321280592600488
uiuo.ark:/13960/t6m04pc93,"Oliphant,",Innocent,1873,f,high_female,15.320303779737802
mdp.39015050023814,"Dowie, Claire.",The year of the monkey ; | Designs for living ; Sodom / | $c: Claire Dowie.,2001,f,high_female,15.319409692079866
uiuo.ark:/13960/t0ns1dm01,"Tabor, Eliza.",The blue ribbon,1873,f,high_female,15.317584587105998
njp.32101066458462,"Coxe, Eliza A.",Liberality and prejudice : a tale,1813,f,,15.312763188117296
nyp.33433074895818,"Markham, Clements R.",The paladins of Edwin the Great,1908,u,,15.311200142904534
uiuo.ark:/13960/t0qr54j70,"Craik, Dinah Maria Mulock,",Agatha's husband;,1853,f,high_female,15.307944823363329
uc1.b3549841,"Trollope, Frances Milton,",The refugee in America,1833,f,,15.301678476423646
coo.31924001199532,"Mallinson, Jeremy.",Okavango adventure; | in search of animals in Southern Africa. | $c: Foreword by Gerald Durrell.,1973,m,high_male,15.300728871084406
uc1.32106009467181,"Shaykh, Hanan,",Women of sand and myrrh / | $c: Hanan al-Shaykh ; translated by Catherine Cobham.,1989,u,high_female,15.29584717749131
uc1.b4095323,"Kersh, Gerald,","The hospitality of Miss Tolliver, | and other stories.",1965,m,mixed,15.295197308045276
uc1.32106011014989,"Warner-Vieyra, Myriam.",Juletane / | $c: Myriam Warner-Vieyra ; translated by Betty Wilson.,1987,f,high_female,15.294807412883326
mdp.39015063964608,"Willcocks, M. P.",The power behind,1913,f,high_female,15.29384775562784
nyp.33433075873103,"Quiller-Couch, Arthur Thomas,",The splendid spur,1893,m,,15.293170070246626
uc2.ark:/13960/t01z46j1d,"Reid, Forrest,",Following darkness,1912,m,,15.293118096856414
inu.30000120306380,"Cullup, Michael.","The stomach and his friends, and other stories; | $c: edited by Michael Cullup; illustrated by Pedro Guedes.",1973,m,high_male,15.29285823520416
mdp.39015078783472,"Lee, Tom,",Greenfly / | $c: Tom Lee.,2009,m,mixed,15.29181887690086
mdp.39015057575576,"Sillitoe, Alan.",New and collected stories / | $c: Alan Sillitoe.,2003,m,mixed,15.289724004216058
nyp.33433082167705,"Dickens, Charles,",The old curiosity shop,1866,m,,15.286663150734142
uc1.b4102902,"Tupper, Martin Farquhar,",Rides and reveries of the late Mr. Æsop Smith,1858,m,,15.286025045564111
njp.32101064790114,"Porter, Anna Maria,",The barony,1830,f,,15.275276562901984
mdp.39015041369060,"Everett, Peter",Matisse's war / | $c: Peter Everett.,1997,m,mixed,15.27465743398484
uc2.ark:/13960/t70v8gg5v,"Ingelow, Jean,",Fated to be free,1875,f,,15.274404680077597
mdp.39015050533119,"Ekineh, Aliyi.",JuJu moon : | a miracle in Africa / | $c: by Aliyi Ekineh.,2001,u,high_female,15.272771702608589
uc1.b3578892,"Collins, Wilkie,",The law and the lady;,1875,m,mixed,15.268049697501766
uc1.b4910829,"Lawrence, D. H. (David Herbert),",The complete short stories / | $c: D.H. Lawrence.,1960,m,,15.262515262515262
uc1.b3435455,"Khanna, Balraj.","Nation of fools, or, Scenes from Indian life / | $c: Balraj Khanna.",1984,u,high_male,15.262385850072498
uc1.b3378150,"Chiang, Yee,",The men of the Burma road / | $c: written and illustrated by Chiang Yee.,1943,m,high_male,15.259720441921504
inu.30000060704065,"Geer, Ben.",Something more sinister / | $c: by Ben Geer.,1998,m,high_male,15.25912773277106
mdp.39015014225836,"Warner-Vieyra, Myriam.",Juletane / | $c: Myriam Warner-Vieyra ; translated from the French by Betty Wilson.,1987,f,high_female,15.258245810340004
mdp.39015016434675,"Graves, Charles,","Seven pilots, | $c: by Charles Graves; with 17 illustrations.",1943,m,high_male,15.256926644696692
uiuo.ark:/13960/t9w09fc9d,"Fenn, George Manville,",The master of the ceremonies,1886,m,high_female,15.25669387443741
mdp.39015080871844,"Doran, Bryony.",The china bird / | $c: by Bryony Doran.,2009,u,high_female,15.249645669997667
mdp.39015016904701,"Fraenkel, Michael,",The genesis of the Tropic of cancer / | $c: [by] Michael Fraenkel.,1973,m,high_male,15.246226558926663
uiuo.ark:/13960/t4xh0000f,"Fitzgerald, Percy Hetherington,",The second Mrs. Tillotson,1866,m,,15.245153800147762
uiuo.ark:/13960/t3514nv03,,Varieties of life;,1815,u,high_female,15.241869415283784
nyp.33433074871512,"Tytler, Sarah,", Noblesse oblige;,1871,f,high_female,15.238541788770366
mdp.39015027228645,"Townsend, John Rowe.",Hell's edge.,1963,m,mixed,15.233769111455794
mdp.39015082681100,"Cain, Tom.",The survivor / | $c: Tom Cain.,2008,m,,15.232903070632563
inu.39000001159297,"Palmer, Vance,",Daybreak.,1932,m,,15.23247094113236
mdp.39015063581691,"Buchanan, Robert Williams,",The shadow of the sword,1876,m,mixed,15.2289417577583
uc1.$b284292,"Davies, Rhys,","A bed of feathers, | $c: by Rhys Davies; frontispiece wood-engraving by Lionel Ellis.",1929,m,,15.228812914033352
mdp.39015026486327,"Simpson, Alyse.",An innocent in England.,1961,f,,15.225566771723075
uc1.$b63755,"Sharpe, Elizabeth,","Indian tales, | $c: by Elizabeth Sharpe ...",1939,f,high_female,15.225103150073842
uiuo.ark:/13960/t56d6484m,"Carey, Rosa Nouchette,",The search for Basil Lyndhurst,1889,f,,15.22444342948155
uc1.$b58740,"Gibbings, Robert,",Over the reefs.,1948,m,mixed,15.21660248381773
uc2.ark:/13960/t01z44p59,"Maud, Constance Elizabeth.",Felicity in France,1906,f,high_female,15.21593197583352
uc2.ark:/13960/t1vd6qz0g,"Cox, Edmund Charles,","John Carruthers, Indian policeman",1905,m,,15.208464596867056
dul1.ark:/13960/t3mw35w9c,"Linton, E. Lynn",Grasp your nettle,1865,f,,15.20828436726624
uiuo.ark:/13960/t3dz0vk4w,"Reade, Charles,",Put yourself in his place,1870,m,,15.20805793100221
uiuo.ark:/13960/t8ff4985r,"Manning, Anne,",The ladies of Bever Hollow,1858,f,high_female,15.20623455616803
uiuo.ark:/13960/t5x642309,,"Melcombe Lodge; or, traits of family pride!",1819,u,high_female,15.20604186730194
nyp.33433074852231,"Duryea, Nina Larrey,",The voice unheard;,1913,f,high_female,15.205528054199265
mdp.39015003931147,"Godwin, William,",Fleetwood,1832,m,,15.204962899890525
uc1.$b56315,"Barclay, Hubert, Mrs.,","The queen's cause, | Scottish narrative, 1561-1587.",1938,f,,15.200983437537175
uc1.$b156165,"Hampden, John,",Great English short stories : | Defoe to Dickens / | $c: selected by John Hampden.,1939,m,,15.198812154373163
mdp.39015030947660,"Brooke-Rose, Christine,",Go when you see the green man walking.,1970,f,,15.19859497433126
mdp.39015013523181,"Bergman, Margareta,",Karin : | a novel.,1985,f,high_female,15.188115661116978
uiuo.ark:/13960/t2p566t0s,"Somers, Robert,",The martyr of Glencree,1878,m,high_female,15.187950892292116
mdp.39015063933876,"Letts, E. F.","Nicholas Mosley, loyalist;",1903,u,mixed,15.187521217860525
mdp.39015004932466,"Maugham, W. Somerset (William Somerset),",On a Chinese screen.,1953,m,high_male,15.186028853454822
wu.89015336670,"Cahuet, Albéric,",Colonel Pontcarral : | a novel / | $c: Translated from the French by Claud W. Sykes.,1940,u,,15.179645263366844
uc1.32106005226854,"Avery, Gillian,",The lost railway / | $c: Gillian Avery.,1980,f,,15.17878439620964
uc2.ark:/13960/t47p91q9j,"Pickthall, Marmaduke William,",As others see us,1922,m,mixed,15.17748732233412
uc1.$b284294,"De la Mare, Walter,",The nap and other stories / | $c: by Walter de la Mare.,1936,m,,15.177467964701544
uiuo.ark:/13960/t4pk0wk0b,"De Jongh, Bertha.",The sisters Lawless,1874,f,high_female,15.176809834572772
mdp.39015041311583,"Maynard, Michael.",Games men play / | $c: Michael Maynard.,1996,m,mixed,15.172533379573434
uiuo.ark:/13960/t5j96tb8s,,True to the life,1868,u,,15.171785995062274
mdp.39015063938396,"Duchess,",A maiden all forlorn,1885,f,,15.171403882560142
uiuo.ark:/13960/t09w1328x,"Parker, Emma.",Aretas,1823,f,,15.170889230835916
uiuo.ark:/13960/t31268203,"Frere, B.","Rank and fashion!, or, The mazes of life",1821,m,,15.167218584898508
uiuo.ark:/13960/t75t3wx5z,"Blessington, Marguerite,",Meredith,1843,f,,15.164439389631315
