htid,author,title,year,authgender,period,diff
uiuo.ark:/13960/t7mp5kq6f,,Memoirs of a man of fashion,1821,u,1800-1850,0.03386231271515139
njp.32101064791088,"Stepney, Catherine Pollock Manners,",The new road to ruin,1833,f,1800-1850,0.03386231271515139
uiuo.ark:/13960/t7kp8n22n,"Scott, Walter,",Chronicles of the Canongate,1828,m,1800-1850,0.03404736082766069
nyp.33433074874268,"Lewis, M. G.",Romantic tales,1808,m,1800-1850,0.03453616716259078
inu.30000011865858,"West,",Ringrove;,1827,f,1800-1850,0.03502944623522619
njp.32101068165875,"Chamier, Frederick,","Walsingham, the gamester",1837,m,1800-1850,0.03556299298726007
nyp.33433067303796,"Mills, John,",The English fireside,1844,m,1800-1850,0.035618752996182
njp.32101068163615,,Good-humour;,1820,u,1800-1850,0.03570325527774332
uiuo.ark:/13960/t0ft9689x,"Mackenzie, Mary Jane.",Geraldine,1821,f,1800-1850,0.035846439699278365
uiuo.ark:/13960/t2k64rb75,"Battersby, John.",Tell-tale Sophas,1826,m,1800-1850,0.035846439699278365
uiuo.ark:/13960/t9j393d7p,"Crumpe,","Geraldine of Desmond, or, Ireland in the reign of Elizabeth",1829,f,1800-1850,0.03677236562520436
njp.32101064909359,"Maginn, William,",Tales of military life,1829,m,1800-1850,0.03710906596190444
nyp.33433074869425,"Ireland, W. H.","Effusions of love from Chatelar to Mary, queen of Scotland",1805,u,1800-1850,0.03710906596190455
mdp.39015063751484,"Banim, John,",The Boyne water,1826,m,1800-1850,0.037208095472698766
uc1.b3339475,"James, G. P. R.","The works of G.P.R. James, esq",1844,m,1800-1850,0.037449804683452825
uc2.ark:/13960/t29887w0g,"Marryat, Frederick,",The king's own,1830,m,1800-1850,0.03821771341201541
mdp.39015059376171,,The New British novelist;,1830,u,1800-1850,0.03821771341201552
njp.32101066121821,"Gore,","The popular member, The wheel of fortune, etc",1844,f,1800-1850,0.038459200975405894
uc2.ark:/13960/t5k933b88,,"The round preacher, or, Reminiscences of Methodist circuit life",1846,u,1800-1850,0.039501410459512165
uc2.ark:/13960/t5fb52m89,"Normanby, Constantine Henry Phipps,",The contrast,1832,m,1800-1850,0.039501410459512276
uc1.b3293550,"Whitfield, Henry,","A picture from life: or, The history of Emma Tankerville and Sir Henry Moreton",1804,m,1800-1850,0.039501410459512276
uiuo.ark:/13960/t1kh1728j,"Slingsby, Henry.",My grandmother's guests and their tales,1825,m,1800-1850,0.04001994818313159
uiuo.ark:/13960/t3pv74163,"Robertson,","Florence, or, The aspirant",1829,f,1800-1850,0.040684142570689086
nyp.33433081604062,Author of Spring flowers & summer blossoms.,"Silver blossoms to produce golden fruit for the young and good, or, Golden keys to good old proverbs",1850,f,1800-1850,0.040684142570689086
uiuo.ark:/13960/t9d51845m,"Roberts,",Delmore,1806,f,1800-1850,0.041005169858008506
nyp.33433074936661,"Barrett, Eaton Stannard,","The heroine, or, Adventures of Cherubina",1815,m,1800-1850,0.04124129736686333
uiuo.ark:/13960/t0ft8v02f,"Blessington, Marguerite,","Grace Cassidy, or, The repealers",1833,f,1800-1850,0.04133739577162976
njp.32101068598901,"Goldsmith, Oliver,",The miscellaneous works of Oliver Goldsmith,1801,m,1800-1850,0.04175169174467297
uiuo.ark:/13960/t8x92qs64,"Mangin, Edward,",George the third,1807,m,1800-1850,0.041858048322827246
hvd.hn2hca,"Hofland,",The daughter of a genius,1823,f,1800-1850,0.041858048322827246
uiuo.ark:/13960/t7qn6pk7b,,"Mrs. Cleveland, and the St. Clairs, &c",1836,u,1800-1850,0.04212362435724604
nyp.33433074951587,"Cuthbertson, Catherine.",Rosabella,1817,f,1800-1850,0.04242538706769938
mdp.39015059389604,"Barrett, Eaton Stannard,",The heroine,1813,m,1800-1850,0.042790884143722674
hvd.hwjrdr,"Smollett, T.","The miscellaneous works of Tobias Smollett, M.D",1824,m,1800-1850,0.04299314951589106
nyp.33433074857420,"Galt, John,",Stories of the study,1833,m,1800-1850,0.04302322615115761
njp.32101064909334,"Maginn, William,",Tales of military life,1829,m,1800-1850,0.04329088414372273
uc2.ark:/13960/t6348nj0t,"Patmore, P. G.","Chatsworth; or, The romance of a week",1844,m,1800-1850,0.04336427863913572
njp.32101035850393,"Opie, Amelia Alderson,",Tales of the heart,1820,f,1800-1850,0.043602572455411104
nyp.33433074968078,"Drury, Anna H.",Friends and fortune,1849,f,1800-1850,0.04417977303261167
uiuo.ark:/13960/t5z61308d,"Milton, Henry.",Rivalry,1840,m,1800-1850,0.044611272493237264
hvd.hwadby,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,0.04543172921414529
uiuo.ark:/13960/t3708mj5v,"Barrett, Eaton Stannard,",The metropolis,1819,m,1800-1850,0.04561346478888417
uiuo.ark:/13960/t4dn4nx8h,"Martineau, Harriet,",Deerbrook,1839,f,1800-1850,0.04576707461991325
uiuo.ark:/13960/t4km00443,"Austen, Jane,",Northanger Abbey,1818,f,1800-1850,0.046012533628258856
uc1.b3325753,"Semple, Robert,","Charles Ellis, or, The friends",1806,m,1800-1850,0.04601253362825897
nyp.33433074938055,"Lytton, Edward Bulwer Lytton,","Pelham, or, The adventures of a gentleman",1828,m,1800-1850,0.04611214018237009
hvd.hwkcjt,"Gore,","Cecil, or, The adventures of a coxcomb",1841,f,1800-1850,0.04615109919748617
mdp.39015063608338,"Opie, Amelia Alderson,",Simple tales,1806,f,1800-1850,0.046535123775059195
mdp.39015063869799,"Gleig, G. R.",The Chelsea pensioners,1829,m,1800-1850,0.04695755081038944
njp.32101073308114,"Dillon, Henry Augustus,",Rosaline de Vere,1824,m,1800-1850,0.047071706061531104
mdp.39015059389596,"Barrett, Eaton Stannard,",The heroine,1813,m,1800-1850,0.047598576451415076
nyp.33433074938816,"Lytton, Edward Bulwer Lytton,",Alice;,1838,m,1800-1850,0.047598576451415076
uiuo.ark:/13960/t6m04fn3w,"Craik, Dinah Maria Mulock,",The Ogilvies,1849,f,1800-1850,0.047598576451415076
uiuo.ark:/13960/t1rf66h39,"Hartstonge, Matthew Weld,",The eve of All-Hallows;,1825,m,1800-1850,0.047951434602438336
uc2.ark:/13960/t56d5r925,"Lytton, Edward Bulwer Lytton,",Night and morning,1841,m,1800-1850,0.048360191074415804
uiuo.ark:/13960/t3tt58s39,"Wallace, Ellen.",The clandestine marriage,1840,f,1800-1850,0.04883927124049692
nyp.33433074951959,"Dallas, Robert Charles,",Aubrey,1804,m,1800-1850,0.04883927124049703
njp.32101067647659,"James, G. P. R.",My Aunt Pontypool,1835,m,1800-1850,0.04927995518197403
uiuo.ark:/13960/t2697rx7j,"Scott, Walter,",Chronicles of the Canongate,1828,m,1800-1850,0.049591402278437946
uiuo.ark:/13960/t9j398x41,"Ward, Catherine G.,","The fisher's daughter, or, The wanderings of Wolf and the fortunes of Alfred",1824,f,1800-1850,0.04961402824852634
nyp.33433075762660,"Trollope, Frances Milton,",The refugee in America,1833,f,1800-1850,0.049735328588167205
uiuo.ark:/13960/t43r1g050,"Pickering, Ellen,",The fright,1839,f,1800-1850,0.050206138381010956
hvd.hwadai,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,0.05041283536323493
uiuo.ark:/13960/t1dj62711,"Roche, Regina Maria,",Contrast,1828,f,1800-1850,0.050943058056766244
uiuo.ark:/13960/t2s47218n,"Gore,","Fascination, and other tales",1842,f,1800-1850,0.05105148264746351
uiuo.ark:/13960/t2k64tq5z,"Damer, Anne Seymour Conway,",Belmour,1801,f,1800-1850,0.051369315516271774
nyp.33433075771596,"Prest, Thomas Peckett.",Angelina;,1841,m,1800-1850,0.05226058111341969
nyp.33433075765937,"Peacock, Thomas Love,",Melincourt,1817,m,1800-1850,0.0522605811134198
uiuo.ark:/13960/t75t4866z,"Roche, Regina Maria,",The tradition of the castle;,1824,f,1800-1850,0.0522605811134198
mdp.39015063870201,"Gillies, R. P.",Tales of a voyager to the Arctic Ocean,1826,m,1800-1850,0.0522605811134198
dul1.ark:/13960/t6058fr3w,"Bayfield, E. G.,",A winter in Bath,1807,f,1800-1850,0.0522605811134198
uc2.ark:/13960/t17m08s21,"Marryat, Frederick,",The king's own,1830,m,1800-1850,0.05253859056574117
mdp.39015063870193,"Gillies, R. P.",Tales of a voyager to the Arctic Ocean,1826,m,1800-1850,0.05265930519635442
uc1.b3327584,"[Pisani, Marianna",Vandeleur;,1836,f,1800-1850,0.05282174834125364
nyp.33433074932389,"Banim, John,",The Anglo-Irish of the nineteenth century,1828,m,1800-1850,0.053068661921500615
uc1.b3321455,"Bury, Charlotte Campbell,",Flirtation,1827,f,1800-1850,0.053207550810389526
njp.32101066121318,"Campbell, Harriette,",The only daughter,1839,f,1800-1850,0.05370358255642116
mdp.39015059376486,,The New British novelist;,1830,u,1800-1850,0.05400883286167146
njp.32101066075555,"Towers, Isabella Jane,","The wanderings of Tom Starboard, or, The life of a sailor",1830,f,1800-1850,0.05455738781120445
uiuo.ark:/13960/t13n2jv42,,Hardenbrass and Haverill;,1817,m,1800-1850,0.054591583444422165
uiuo.ark:/13960/t2k653v9c,"Shee, Martin Archer,",Oldcourt,1829,m,1800-1850,0.054637289372481024
nyp.33433075723589,"Ross,","The balance of comfort; or, The old maid and married woman",1817,f,1800-1850,0.054637289372481024
uiuo.ark:/13960/t6057tp0q,"Blessington, Marguerite,","Strathern, or, Life at home and abroad",1845,f,1800-1850,0.05529088414372274
hvd.32044014611149,"Loudon,",The mummy!,1828,f,1800-1850,0.05529088414372274
nyp.33433082547005,"Elliott, Mary,",The rambles of a butterfly,1819,f,1800-1850,0.05529088414372274
nyp.33433068233984,"Perrault, Charles,",The renowned tales of Mother Goose,1823,m,1800-1850,0.05529088414372285
uc1.b3339469,"James, G. P. R.","The works of G.P.R. James, esq",1844,m,1800-1850,0.05557497505281361
uiuo.ark:/13960/t9f482p8c,"Hall, S. C.,",The outlaw,1835,f,1800-1850,0.0557739759311624
uiuo.ark:/13960/t7zk5vm8f,"Lytton, Rosina Bulwer Lytton,",The peer's daughters,1849,f,1800-1850,0.05602081115102209
uiuo.ark:/13960/t1hh76s3s,"Burdett, C. D.,",At home,1828,f,1800-1850,0.05671268509159
uiuo.ark:/13960/t10p1q31v,"Steward, Isabella Travers,",The interdict,1840,f,1800-1850,0.05721396106679966
uc1.b3578385,"Ferrier, Susan,",The inheritance,1824,f,1800-1850,0.05753807515495879
uiuo.ark:/13960/t44q87r9h,"Cuthbertson, Catherine.","Santo Sebastiano, or, The young protector",1814,f,1800-1850,0.057854986707825296
uc2.ark:/13960/t7np1zc9r,"Joseph, E. L.",Warner Arundell,1838,m,1800-1850,0.057993586846425416
njp.32101065713834,"Mac-Erin O'Tara,",Thomas Fitz-Gerald,1825,u,1800-1850,0.058347652702674724
nyp.33433074932371,"Banim, John,",The Anglo-Irish of the nineteenth century,1828,m,1800-1850,0.05851669059533582
uc1.b4107899,"Holcroft, Thomas,",Memoirs of Bryan Perdue,1805,m,1800-1850,0.058994587847426505
uiuo.ark:/13960/t1fj3175q,"Morier, James Justinian,",Abel Allnutt,1837,m,1800-1850,0.05983633868917737
nyp.33433074938949,"Lytton, Edward Bulwer Lytton,",Devereux,1829,m,1800-1850,0.060874640488900456
uiuo.ark:/13960/t5z60sp7s,"Old Sailor,","Hamilton King, or, The smuggler and the dwarf",1839,m,1800-1850,0.06117323708489919
hvd.hwj9xw,"Bunyan, John,","The pilgrim's progress, in two parts",1829,m,1800-1850,0.0611732370848993
uiuo.ark:/13960/t6f197f0z,"Chamier, Frederick,",Count Königsmark,1845,m,1800-1850,0.061361171683658844
uiuo.ark:/13960/t0cv51g5t,,Magic and mesmerism,1843,u,1800-1850,0.06150557340925955
mdp.39015012358670,"Morier, James Justinian,",Abel Allnutt,1837,m,1800-1850,0.062004665062450615
uiuo.ark:/13960/t06w9mr29,"Blessington, Marguerite,","Grace Cassidy, or, The repealers",1833,f,1800-1850,0.0620971668662359
uiuo.ark:/13960/t0qr5fn2n,"Shee, Martin Archer,",Oldcourt,1829,m,1800-1850,0.06243374128657986
uiuo.ark:/13960/t1tf0693z,"Green, Sarah,",Who is the bridegroom?,1822,f,1800-1850,0.06260795731445445
uiuo.ark:/13960/t7vm4jc0r,"Old Sailor,","Topsail-sheet blocks, or, The naval foundling",1838,m,1800-1850,0.06260795731445445
nnc1.1002317605,"Bray,",The protestant;,1828,f,1800-1850,0.06269829155113027
nnc1.1002365359,"Sinclair, Catherine,",Modern flirtations,1841,f,1800-1850,0.06298319183603052
uiuo.ark:/13960/t4cn7r52t,"Savile, Charles Stuart,","Leonard Normandale; or, The three brothers",1850,m,1800-1850,0.06298319183603052
mdp.39015053659192,"Edgeworth, Maria,",Tales of fashionable life,1809,f,1800-1850,0.06315605268304858
uiuo.ark:/13960/t7vm4x602,"Walker,","Cousin George, and other tales",1845,f,1800-1850,0.06332008122401478
uiuo.ark:/13960/t5w67442c,"Rhodes, Henrietta.",Rosalie,1811,f,1800-1850,0.06362421747705604
njp.32101071987307,"Hunt, Leigh,",A book for a corner;,1849,m,1800-1850,0.06362421747705627
uiuo.ark:/13960/t2794qs80,,"Mrs. Cleveland, and the St. Clairs, &c",1836,u,1800-1850,0.06406281396828417
uc1.31158001441749,"Maturin, Charles Robert,",Melmoth the wanderer: a tale,1821,m,1800-1850,0.06415164363739356
uc1.b3327593,"Porter, Anna Maria,",Honor O'Hara,1826,f,1800-1850,0.06438179323463189
uiuo.ark:/13960/t86h56p87,"Thornton, Elizabeth.",Truth and falsehood,1847,f,1800-1850,0.06521454826586015
njp.32101063693491,"Neale, W. Johnson",Gentleman Jack,1837,m,1800-1850,0.06571559456843334
mdp.39015033170062,"Morgan,",The princess;,1835,f,1800-1850,0.06630959516243373
mdp.39015065769344,"Surr, T. S.",Splendid misery,1801,m,1800-1850,0.06640199525483381
hvd.32044020392429,"Hatton, Ann Julia,","Guilty or not guilty, or, A lesson for husbands",1822,f,1800-1850,0.06655848977752554
uiuo.ark:/13960/t1wd4df8f,"Martineau, Harriet,",Poor laws and paupers illustrated,1833,f,1800-1850,0.06663109032928993
nyp.33433074944301,"Cox, George Valentine,",Jeannette Isabelle,1837,m,1800-1850,0.06705559002607575
nyp.33433074940911,"Clarke, William,",Three courses and a dessert,1830,m,1800-1850,0.06708127715682322
mdp.39015059415680,"James, G. P. R.",The convict;,1847,m,1800-1850,0.06805684159053138
mdp.39015031453106,"Scott, Walter,",Waverley novels,1829,m,1800-1850,0.06833436240459234
uiuo.ark:/13960/t17m0nz2t,"Gore,",The opera,1832,f,1800-1850,0.06870551829006422
nyp.33433075743074,"Scott, Walter,",Guy Mannering;,1815,m,1800-1850,0.06957659842943698
uiuo.ark:/13960/t2w38bv57,"Pickering, Ellen,",Who shall be heir?,1840,f,1800-1850,0.06957659842943698
hvd.hwkd6r,"Hofland,","Ellen, the teacher",1836,f,1800-1850,0.06957659842943709
uiuo.ark:/13960/t9571rw87,"Cursham, Mary Anne.",Norman Abbey,1832,f,1800-1850,0.06957659842943709
uc2.ark:/13960/t6tx3bd58,"Trollope, Frances Milton,",The abbess,1833,f,1800-1850,0.0707380386152675
mdp.39015063556271,"Opie, Amelia Alderson,",New tales,1818,f,1800-1850,0.07088721441895207
ucm.531712790x,,One hundred romances of real life,1846,m,1800-1850,0.07096524623363765
mdp.39015064415188,"Banim, John,",The croppy;,1828,m,1800-1850,0.0709771586535266
uc2.ark:/13960/t05x29k74,"Chamier, Frederick,",Arethusa;,1837,m,1800-1850,0.07119997505281361
uc1.b3321857,"Disraeli, Benjamin,",Venetia,1837,m,1800-1850,0.07134026685977224
uiuo.ark:/13960/t3223996q,"[Gore,",Pin money;,1831,f,1800-1850,0.07166515314957067
njp.32101068597465,"Edgeworth, Maria,",Rosamond,1821,f,1800-1850,0.07170879459148405
ucm.5319386623,"Edgeworth, Maria,","Tales, and miscellaneous pieces",1825,f,1800-1850,0.07195755081038957
uiuo.ark:/13960/t1rf64b75,"Gore,",The opera,1832,f,1800-1850,0.07256837105471758
njp.32101064919028,"Maxwell, W. H.",My life,1835,m,1800-1850,0.07268218849154884
uiuo.ark:/13960/t2988wt0f,"Young, Mary Julia.",A summer at Brighton,1807,f,1800-1850,0.0729379429672522
uiuo.ark:/13960/t3417jf7p,"James, G. P. R.",Agincourt,1844,m,1800-1850,0.07323960209244085
uiuo.ark:/13960/t4th8tr48,,"The count, or, Sublinary life",1848,u,1800-1850,0.07404088414372278
nyp.33433074944319,"Cox, George Valentine,",Jeannette Isabelle,1837,m,1800-1850,0.07426898633350376
uc1.b3322472,,Castle Martyr,1839,u,1800-1850,0.07458912975775789
uiuo.ark:/13960/t1fj3060f,"Mant, Alicia Catherine,","Montague Newburgh; or, The mother and son",1817,f,1800-1850,0.07483762635335445
nyp.33433074889886,"Williams, Robert Folkestone",The youth of Shakspeare,1839,m,1800-1850,0.07529088414372276
uiuo.ark:/13960/t9j39d90p,"Smith, Julia Bernard.",The old school,1813,f,1800-1850,0.07529088414372276
hvd.hwjrd2,"Smollett, T.","The miscellaneous works of Tobias Smollett, M.D",1824,m,1800-1850,0.0775131063659451
uiuo.ark:/13960/t9t15cw5k,"Gleig, G. R.",The light dragoon,1844,m,1800-1850,0.07775784449614564
uiuo.ark:/13960/t8tb1d984,,The adventurers,1825,u,1800-1850,0.07869513946287177
uiuo.ark:/13960/t8qc0nj1t,"Scargill, William Pitt,",Tales of my time,1829,m,1800-1850,0.07886811991608056
uiuo.ark:/13960/t6h13qh1g,"Hamilton, Elizabeth,",Memoirs of modern philosophers,1800,f,1800-1850,0.07942881517820555
uiuo.ark:/13960/t8rb7f32m,"Frere, B.","Rank and fashion!, or, The mazes of life",1821,m,1800-1850,0.07942881517820566
njp.32101066122522,"Grey, Elizabeth Caroline.",The duke,1839,f,1800-1850,0.07978068006209016
uc1.b3322535,"Gore,",Peers and parvenus,1846,f,1800-1850,0.08015860901144756
nyp.33433082523998,,"Alfred Dudley, or, the Australian settlers",1830,u,1800-1850,0.08056560941844804
uiuo.ark:/13960/t0ks7d013,"Hamilton, Elizabeth,",Memoirs of modern philosophers,1800,f,1800-1850,0.0809546009578821
nyp.33433074875968,"Macdonald, Diana Louisa.","Villa Verocchio; or, The youth of Leonardo da Vinci",1850,f,1800-1850,0.08113944811239127
mdp.39015073748520,,The British essayists;,1823,m,1800-1850,0.08131828140399677
uiuo.ark:/13960/t9s18gq5d,"Lamb, Caroline,",Glenarvon,1816,f,1800-1850,0.08154786738394626
nyp.33433074895933,"Martineau, Harriet,",Dawn island,1845,f,1800-1850,0.08256361141645008
nyp.33433074795489,"Heath, Charles,",Heath's Waverley gallery of the principal female characters in Sir Walter Scott's romances and poems,1840,m,1800-1850,0.08256361141645008
uiuo.ark:/13960/t1rf6bq9j,,The privateer,1848,u,1800-1850,0.08256361141645008
njp.32101064710906,"Pickering, Ellen,",The quiet husband,1840,f,1800-1850,0.08256361141645008
uc1.b3123625,"Old Sailor,",Land and sea tales,1836,m,1800-1850,0.08361458356568796
mdp.39015062286060,"James, G. P. R.","Morley Ernstein; or, The tenants of the heart",1842,m,1800-1850,0.08368594587211775
uiuo.ark:/13960/t43r1gv75,"Rowcroft, Charles,","Tales of the colonies, or, The adventures of an emigrant",1843,m,1800-1850,0.08397305468635863
inu.32000002363051,"Marsh-Caldwell, Anne,",The Wilmingtons,1850,f,1800-1850,0.08410444346575663
uiuo.ark:/13960/t75t3wx5z,"Blessington, Marguerite,",Meredith,1843,f,1800-1850,0.0845485260651202
nyp.33433074870183,"Hood, Thomas,",Tylney Hall,1834,m,1800-1850,0.0850206138734525
nyp.33433076091531,"Edgeworth, Maria,",Tales and novels,1848,f,1800-1850,0.0851154455472316
njp.32101068163664,,"Frascati's, or, Scenes in Paris",1830,m,1800-1850,0.0854496143024529
uiuo.ark:/13960/t0ns13r5h,,The Davenels;,1829,u,1800-1850,0.08544961430245301
mdp.39015030051588,"James, G. P. R.",The gipsy;,1835,m,1800-1850,0.0869982012168935
uc1.b3322575,"Griffin, Gerald,",The rivals,1830,m,1800-1850,0.0869982012168935
njp.32101066457647,"Combe, William,",Letters between Amelia in London and her mother in the country,1824,m,1800-1850,0.08709165042724765
uiuo.ark:/13960/t80k30r96,"Scott, Walter,","Anne of Geierstein, or, The maiden of the mist",1829,m,1800-1850,0.08747761633045492
mdp.39015059376189,,The New British novelist;,1830,u,1800-1850,0.08761411646695505
uiuo.ark:/13960/t16m3hv0p,"Burney, Sarah Harriet,",Geraldine Fauconberg,1812,f,1800-1850,0.08862421747705607
mdp.39015053659184,"Edgeworth, Maria,",Tales of fashionable life,1809,f,1800-1850,0.08888161773445646
njp.32101069186466,,"La coquetterie, or, Sketches of society in France and Belgium",1832,f,1800-1850,0.08895922585226557
uiuo.ark:/13960/t4mk6m37s,"Chamier, Frederick,",The spitfire,1840,m,1800-1850,0.08905711790995663
uiuo.ark:/13960/t3qv4577v,"Sewell, William,",Hawkstone,1845,m,1800-1850,0.08931150270042387
uiuo.ark:/13960/t4vh5v01j,"Old Sailor,","Topsail-sheet blocks, or, The naval foundling",1838,m,1800-1850,0.08946809933359623
mdp.39015012355726,"Scargill, William Pitt,",Blue-stocking Hall,1827,m,1800-1850,0.08946809933359623
uiuo.ark:/13960/t5p84zq33,"Disraeli, Benjamin,",Vivian Grey,1826,m,1800-1850,0.09029088414372288
mdp.39015078572453,"Campe, Joachim Heinrich,",The new Robinson Crusoe;,1811,m,1800-1850,0.0908280742263674
